6614,Dogs can't use kitchen utensils,Dogs do not have thumbs to help them cook.,A dog can't cook as they are to small and don't understand how to cook
6615,Elephant is too big.,Chopsticks are not effective to clip an elephant.,Chopsticks are utensils.
6616,Steel plate is harder than knife,Steel plate is very hard.,A knife is not sharp enough to cut through steel.
6617,Gloves are not on your feet,Gloves are for hands.,Gloves are not worn on the feet.
6618,Chimpanzees can't play with computers,Chimpanzees do not know how to use computers.,Chimpanzees do not know how to play with computers yet.
6619,Monkeys are not smart enough,Monkey is wild animal.,A monkey cannot drive.
6620,Tigers are carnivores,Vegetable is a thing that cannot eat by the tiger.,"tiger is carnivore  , so he will not it vegetables."
6621,Dolphins have no hair,Dolphins do not know to comb,Dolphins do not have hands to comb hair with.
6622,Dogs have no hands,a dog is not strong or smart enought to push a box.,Dogs do not have hands to push things.
6623,Snakes have no feet,Snakes don't have feet.,Snakes do not have legs or feet.
6624,Pandas don't have cups in their hands,Pandas drink water directly from a lake or river.,Pandas are not civilized enough to use cups.
6625,Dogs don't use tools.,Dogs do not know how to garden.,dogs arent gardeners
6626,Ant IQ is not enough to modify the composition,Ants are not smart enough or able to correct any composition.,Bob is revising his composition
6627,A water glass is smaller than a foot,A cup of water will not be enough to wash his feet.,a cup of water is too small in volume to be used for washing feet.
6628,stick is not sharp enough,Stick cannot be used to cling to the tree.,A stick can not clasp or grab onto things.
6629,Needle is smaller than bottle mouth.,A bottle does not consist of s needle.,"A needle is usually a thin, sharp object that can easily puncture skin, injuring a person."
6630,Gas is poisonous,human take oxygen from air and pop out CO2.,Respiratory gas means any gas that takes part in the respiratory process
6631,Chopsticks can't see the scenery,Chopsticks is a form of cutlery.,Chopsticks are for eating.
6632,Rubber is softer than mouse,Rubber cannot used to make mouse.,Rubber is a material that would not make a good mouse.
6633,Cup can't hurt anybody.,Cups are not weapons and cannot fight.,Cups are not reliable weapons to use in a fight.
6634,Shoes don't shine,shoes does not produce light,Shoes are not large enough to shine on the entire earth.
6635,Refrigerator Refrigerated Food,Refrigerators are used for keeping things cool but not to cook.,one can keep food in refrigerators not for cooking.
6636,Foot cannot eat,Feet can not be used to bring food to your mouth.,Feet is a part of the body which does not need to eat.
6637,hand is a constant haircut.,A hand is not sharp enough to cut hair.,Hand is part of the body which cannot use to cut his hair.
6638,Driving is not conducive to the environment,driving emits toxic fumes,While driving vehicles emits smoke
6639,Bears have no memory for memorizing words,Recite words does not done by the bears.,Bears are unable to recite words yet.
6640,Snakes have no hands to do their homework,Snakes are not smart enough to do homework.,"Snakes are reptiles, and they lack the intelligence necessary to develop into a civilized species that can do homework."
6641,Dogs don't have enough knowledge to teach students,Students cannot taught by the dogs.,Dogs are not able to talk or communicate with words.
6642,The table is incapable of action to fight.,a table is an inanimate object,table is not living thing to fight
6643,lamp has no legs,A lamp is an object and cannot move or run in a race.,A lamp does  not have legs
6644,Ants don't need exams,Ants are insects,Ants are not intelligent enough to take exams.
6645,The sun speaks without a mouth.,Non living things can't speak only they can produce sound after hitting some other objects.,The sun does not speak.
6646,Clamps are incapable of repairing air conditioners,Pliers are an inanimate object,Pliers cannot fix air conditioning by themselves.
6647,Bottles without eyes,Peeping does not done by the bottle.,A bottle is an inanimate object that does not have eyes.
6648,Dogs can't clean,Cleaning must be done by someone with opposable thumbs.,Dog cannot clean.
6649,Snakes have no feet to climb over walls,A snake does not turn over a wall.,Snakes don't climb walls.
6650,Stone has no hands to play basketball,Stones are inanimate objects that lack the ability to move.,stone is not human
6651,Bag has no mobility,"A bag is an object, a non-living thing.",Cheating is an act and bags are not living to act.
6652,Mobile phones have no hands to move tables,Mobile phones are an inanimate object,"Mobile phones do not have the necessary appendages to move tables, and are also much too small for that."
6653,Dolphins have no hair,"A dolphin has a smooth, thick layer of skin that does not contain oil glands for hair.",Dolphins do not have hair to lose.
6654,Clothes have no respiratory system,Clothes aren't living things and don't breath.,Breathing does not done by the clothes.
6655,stick has no mouth to drink protein powder,Sticks do not drink liquids.,stick is kind of solid
6656,people has no playback function,People cannot play movies.,The technology required to play movies is not a component of human physiology.
6657,Books are not human beings,Books do not have feelings or crushes.,Books do not have feelings.
6658,Sheep are herbivores,Sheep do not eat mutton.,Mutton is cooked sheep.
6659,Apple is an American brand,Notional brand does not include apple.,Apple is a commercial brand.
6660,Bicycles have no control,Bicycle is a vehicle,Bicycle is a mean of transportation.
6661,Stone can't act on its own.,stone is not living thing to fighting.,A stone is an inanimate object
6662,Wood does not provide electricity.,Wood does not give anything electricity.,It is impossible to use wood for charging since it is a poor conductor.
6663,Water is a non-combustible substance,Water is not flammable.,Water can boil and evaporate but it cannot be burned.
6664,United States is a country,United States is American.,The United States and China are separate countries.
6665,Dog have no photographic function,a dog cannot operate a camera,"The dog could be picking up the pictures with his or her mouth, actually clicking the camera and focusing would be impossible."
6666,Wood has no respiratory system,"Wood does not have lungs, so it is incapable of breathing.",Wood is not a living thing.
6667,Stone is not smart enough,Stones are inanimate objects incapable of thought.,Air conditioning is a device which cannot be invented by the stone.
6668,Ants are too small,ants can build anthill not houses.,Ants are too small and lack the intelligence required to build houses as humans know them.
6669,Bacteria have no ears,bacteria doesn't have ears,Bacteria is too microscopic to be able to visibly dig out or into ears.
6670,Monkeys are not smart enough,Monkeys cannot playing games.,Monkeys do not play actual games.
6671,Sleeping pills help sleep,To be refresh we cannot use sleeping pills.,sleeping pills help to fall asleep
6672,Sugar water is very sweet.,Sugar water tastes sweet.,Water containing sugar would be sweet.
6673,Coal is harmful to the environment,Coal releases a lot of CO2 into the atmosphere.,Coal cannot be used to increase air quality so it is not a clean energy.
6674,Pure water has no calories,Water is known for keeping people fit and healthy due to it's properties for hydrating and healing the body.,Pure water has no calories.
6675,Dolphins have no nails,Dolphins do not have hands or feet or any nails to cut.,dolphins do not have nails to cut
6676,lion had no hands to make shoes.,"Lions do not have opposable thumbs, therefore incapable of constructing a shoe.",Lions are wild animals.
6677,Crocodiles can't use chopsticks,Crocodiles do not have hands to hold chopsticks.,Crocodile are animal and don't eat with utensils
6678,Students have no right to choose class representatives,"Teachers are senior than students ,they have only rights given by school administration to select class representatives.",students may not make the best decision
6679,Stone has no mouth to quarrel with,Non living things cannot quarrel.,Stone is an object and it is not a the living thing.
6680,Buckets without butts,"People sit on chairs, and buckets do not.",a bucket is inanimate and cannot sit
6681,Stone is incapable of swimming,Stones sink.,Stones are known to sink when placed in water.
6682,Dolphins have no fingers to turn pens,Dolphins cant walk from one area to another.,A dolphin does not use a pen.
6683,Wood has no mouth to read the text.,Wood is an object and doesn't have an ability to read.,Wood is not living and can not read.
6684,Iron bar has no thought to correct the homework,Iron bars are inanimate objects incapable of the ability to correct work.,To correct the work we cannot use iron bar.
6685,Life cannot be made by machines,Life only comes from other life.,life is a feeling..
6686,contract has no right of employment,"A contract cannot be hired, it is given to someone who is hired.",THE WORKERS HIRE CONTRACT.
6687,Schools should collect tuition fees,Tuition fees are not paid by schools.,Tuition fees cannot be paid by the schools.
6688,Pen has no writing ability,Pen cannot be writing.,A pen is an inanimate object the can not make an action on it's own.
6689,Stone has no life to blossom,Stones are not the flowering type.,Stone does not grow flowers.
6690,Table does not have the power to collect electricity,A table does not need electricity to function.,Tables do not need to be powered to function.
6691,mountains are too heavy.,mountains are too big to lift,mountains are much larger
6692,Eggshells are inedible,Eggshells are not a part of the egg that people eat.,Eggshells cannot be eaten.
6693,Bear's IQ is not enough to invent a light bulb,Bears lack the intelligence required to have an understanding of science.,Humans invent things.
6694,Myopia mirror is concave lens,Myopia requires a concave lens to help fix it.,Myopic mirror does not have any lens.
6695,Hat on your head,hats arent worn on the feet,"If you strap a hat on your feet, you will step on it and ruin it."
6696,Lions are carnivores,Lions are meat eaters.,lions are carniverous animals
6697,Stone has no monitor,Stones are inanimate objects.,Sam cannot be watching shows on stones.
6698,Rule of football is not to play by hand.,"In European football, barring a few exceptions, it is illegal to play the ball with your hands.",Football is played with foot.
6699,Magma is harmful to human body,Magma would melt Tom very quickly.,Water is used to take a bath
6700,People's science and technology can't predict earthquakes yet.,"Special equipment can predict earthquake, people don't have this capability.",feeling and prediction are two different capabilities.
6701,Stone has no energy as energy,Stone has no energy.,stone is not energy source.
6702,Monkey's IQ is not enough to invent basketball,Monkeys could not invent anything.,"Monkeys do not have the intelligence required to create sports, and basketball was invented by a Canadian."
6703,Moon's orbit is around the earth,the moon is a sallelite of the earth,the moon is in earth's gravity
6704,Traffic law stipulates that red lights are not allowed to pass,Redlight does not require to pass the cars.,"It is universal knowledge that if a light is red, it means vehicles need to stop."
6705,Watermelon is a vine plant,"Watermelons grow on vines on the ground, not on trees.",Watermelons do not come from trees and are known to grow from the ground itself.
6706,Seawater cannot be absorbed by the body,Seawater cannot be drink by the people.,Seawater is salt water and will kill you if you drink too much of it.
6707,Oil can fuel a fire.,Oil would make a fire worse.,Oil causes fire to spread.
6708,Stone does not contain the energy needed by mobile phones,stones does not have electricity,Stones are not a source of energy.
6709,Seawater can't carry airplanes,Nothing can fly in the seawater.,Airplanes fly in the air and would need to float on water.
6710,Haze does not provide energy,Haze does not have any energy.,Haze acts as more of a filter and blocks and limits the sun from reaching Earth.
6711,Water has no warming effect.,water is cold,Water is naturally cold and cannot help to keep warm.
6712,Coffee stains clothes,"A coffee would stain clothes, not clean them.",Coffee is not used to wash clothes.
6713,Whales are much bigger than pots.,A basin is too big for a whale.,A basin is used to hold small amounts of water and is incapbale of holding large animals.
6714,People's eyesight can't see things in the dark,The human eye does not see in a spectrum required to easily view objects in darkness.,A human' eye cannot see in the dark.
6715,Nuclear waste is a non-recoverable resource,WASTE CAN BE RECYCLED,Nuclear waste is not recyclable.
6716,Pillows are much softer than walnuts.,A pillow is too soft to clamp walnuts.,Pillows are too soft for cracking walnuts.
6717,Fire is very hot.,fire emits heat,fire is hot it burns
6718,Black pigments can be dyed black,black pigments are colours,Bleach takes the color out of pigment.
6719,Houses do not move and drive,A house does not have wheels to be driven.,A house is typically a stationary kind of thing.
6720,The number of people using English is not the largest.,More of the world's population speak Mandarin than English.,English is currently the second most used language in the world.
6721,A knife can hurt a person's mouth.,Knives are used for cutting and would cut gums and tissue.,Teeth will bleed if a knife is used to brush
6722,Stone cannot be digested by human body,Stone's are not edible.,Stone cannot be digested.
6723,Whales are not vehicles,Whale is in the sea.,People don't ride whales as a form of transportation.
6724,There is no wisdom on the platform.,A lectern cannot talk.,Sam can look or touch a lectern but unless it has a microphone with a speaker she would have a hard time hearing it.
6725,Rubber can't leave a mark on paper.,Rubber is a material that can be used for tires but cannot be used very well to make markings or drawings.,One draws with a pen or pencil.
6726,Chalk can't carry knowledge.,Chalk is inert mineral.,Chalk is only a material used for writing.
6727,Bed sheets have no heating function,Bed sheets do not output heat.,Bed sheets provide warmth and water would only counter act that.
6728,Animals do not have chloroplasts,only plant can do photosynthesis.,Only plants can photosynthesize.
6729,Lions have no blood sucking function,Lions  do not have suckers to suck blood.,Lions eat flesh and do not suck blood
6730,Tigers are carnivores,A tiger is a carnivore and does not feed on grass/plants.,TIGER IS GRAZING BECAUSE ONE PROVERBS SAY SOME TIME TIGER EAT GRASS.
6731,Cactus has no mouth to drink water,"A cactus can harvest and store water, but not by drinking it in a way a mammal would.",Cactus is plant which requires negligible amount of water to survive.
6732,Axe has no playback module,An axe is an object used for cutting wood and is not designed with an audio input.,An axe is not designed to play music.
6733,Bacteria have no vocal cords,bacteria doesn't have vocal cord,Bacteria can't make noise.
6734,Stick has no adsorption function.,"A stick is used to support a weak person to walk, to hit and it cannot wipe away anything. So this sentence is nonsensical","A stick is inadequate for the purpose of wiping, as it is better used for scraping and would leave scratches."
6735,Water does not provide energy for cars.,Water is not good for engines.,"vehicles are powered by gasoline, not by water."
6736,Stone is incapable of action,stone can dance.,Stones are inanimate objects and cannot dance.
6737,Trees have no ability to think and act.,Movies cannot be made by trees.,Tree are not having brain to make a movies
6738,Paper is not sharp enough,Paper is not as strong as a knife and cannot cut through anything of substance,paper doesn't has sharpness for cutting
6739,moon has no air.,the moon is inhabited,Moon is deserted area.
6740,Trees absorb radiation,Trees do not generate radiation.,only light contains radiation
6741,Medical supplies are disposable,Medical supplies are thrown away immediately after they are used once.,recycled Medical supplies can harm human's health.
6742,floor is hard.,Flooring is not designed to have absorption function.,Flooring does not have an absorption function.
6743,Pulsation does not contain carbonic acid,The body needs blood.,"Pulsation is an action, not a object"
6744,Rubber does not contain wood.,Wooden boards are not made from rubber.,Wood boards are made from wood.
6745,Sea water is a natural product,SEAWATER IS NATURAL,Water is a liquid and can't be synthesized
6746,box is much smaller than the car.,A box is too small to fit a car.,Box is so small in size to drove the car into it.
6747,mountains are too big to mail.,"You can not post mountains, they just are there.",Mountains are not a form of communication.
6748,Farmers have no legal knowledge.,A farmer has no connection with litigation.,Farmers only work on farm.
6749,Salt contains no energy.,Salt makes one's body heavy created a serious lack of energy in one's body.,Energy does not provide in the salt.
6750,sea is salty.,Sea does not become so hot.,The water in the sea is either temperate or cold.
6751,Cement does not contain amino acids,"Cement is an ingredient used in concrete, not consumables.",Cement does not contain nutrients.
6752,Toothpicks are not medical devices,scalpel is use for operating not toothpicks.,A toothpick is way too fragile to operate with.
6753,Stone contains no nutrients,"Stones may have minerals, but they are inedible.",Stone has no nutritive value.
6754,Cruises ships are not allowed to go up to heaven,To explore space we cannot use cruise ships.,Cruise ships can only go in water
6755,Leather shoes have no legal right to drive legally,You can drive wearing any kind of shoes.,"Operating a vehicle is easier with shoes, but they are not a mandatory requirement to drive."
6756,Table does not contain luminous substances,"Tables are used for placing objects, not as a source of light.",A table isn't used for light its used for placing things
6757,Books are knowledge recorders for human production,Crops are things that grow.,"Books are made, not grown."
6758,Human beings have no flying ability,Human beings have not evolved to fly.,A person can not fly because human wings have not been invented.
6759,Tables do not contain monitors,A table does not show the time.,"Tables are elevated objects with flat surfaces used to place items, and are not known to measure time."
6760,human body does not contain organs.,Stone is a kind of minerals.,A stone is not a human organ because the stone is not capable of doing anything.
6761,Tables are inedible,no one can eat the table.,Table does not be the kind of food.
6762,Clothing has no storage function,Money cannot be deposited into clothes.,Deposits are made into financial accounts.
6763,Bacteria have no skin organs,Bacteria contains a capusle.,Bacteria does not have skin.
6764,Air has no mobility.,"Air is gaseous, not solid.",air is not alive and can't run
6765,Scissors are a kind of hardware tool,Scissors are too sharp and small to be furniture.,A scissor is a cutting instrument.
6766,Vacuum in the Universe,"Space itself does not contain air as we know it, so a human would asphyxiate.",Air does not contains in the universe.
6767,Cold medicine is a kind of medicine.,"Cold medicine is used for recovering from a cold, not oral hygiene.",cold medicine is to be swallowed and does not clean
6768,Oil cannot be digested,Oil is not something a person would typically drink,oil is non edible
6769,Running is a form of exercise.,Running is not required to survive under most circumstances.,Running is good for you and fights disease.
6770,Humans cannot photosynthesize,"plants can absorb solar energy not, human being",Human beings do not possess the biological functions necessary to facilitate the use of solar energy.
6771,protection of cotton clothes is not enough,Bullets move too fast and strong for cotton-padded clothes to stop.,Bullets cannot be blocked by cotton padding of any type.
6772,Cold medicines do not stimulate nerves,Cold medicines are not strong enough to cause hallucinations.,Hallucinations cannot created by the cold medicines.
6773,T-shirt doesn't have the ability to unlock.,A tshirt has no lock,T-shirts are to be worn.
6774,Pli'er's and screw do not match,Pliers are for grabbing.,Pliers are used for twisting/cutting wire.
6775,box has no ink to write.,box doesn't has ink to write,Typically one puts things in a box.
6776,Stones are carrying things.,Stones do not hands to hold and carry things with.,stone is not the living thing to carry anything.
6777,Mobile phones can't hold water,Mobile phones are not designed or built to hold water.,water could damage mobile phone.
6778,Microwave ovens can explode batteries,Batteries would blow up in a microwave.,Batteries do not go in microwave could cause a fire.
6779,Mountains are much larger than baskets,the mountains are to big to throw,Moubtains cannot be thrown.
6780,Bird's nest is made of swallows.,"There are no production facilities built to manufacture birds nests, birds build the nests themselves.",Bird's nest are made by birds and not machines.
6781,Iron blocks do not protect the head,Iron doesn't make for a very soft pillow.,Iron is a hard heavy metal that would not be comfortable to sleep on.
6782,Bacteria don't have legs.,In order to wear pants legs are required.,Bacteria is not visible to the human eye and is far too primitive to have a sense of fashion.
6783,Keys have no storage space,Key does not contain anything.,Keys are not designed to carry money or anything else.
6784,Bread doesn't fit and can't open the door.,bread is bigger than a keyhole,Bread is not used in any known methods of opening a door.
6785,Mosquitoes are too small to get a haircut,mosquitos are insects,Mosquitoes bite skin.
6786,Crocodiles have no blood sucking function,crocodiles never suck the blood.,Crocodiles  will bite you but won't suck blood.
6787,Sheep are herbivores,"Sheep are herbivores, so they never eat meat.",Sheep actually eat grass and other pasture plants.
6788,Red blood cells are single cells without hair.,"Red blood cells are in the blood , it  cannot have hair.",Hair is on one's skin.
6789,lamp has no life,A lamp is an inanimate object.,Lamps don't require sleep to be able to function.
6790,Calculator does not have luminous function,calculator only used for calculation,Calculators are known to perform logarithmic functions and do not act as a light source.
6791,Books are paper without computational functions.,Books do not calculate anything.,A book is not an electronic and has no ability to perform functions
6792,Air is a natural product,Furniture is solid and it is not possible for air to be furniture.,Air is not an object and can not be sat on.
6793,Plastics are synthetic,Plastic is a product that does not occur in nature and is man-made only.,plastic is produced
6794,Bread is a kind of food.,Sandwiches are commonly made with bread.,Everyone eats bread everyday
6795,Toothbrushes are manufactured by industry,toothbrush can't be eaten and as so can't be baked,Toothbrush cannot be baked.
6796,Paper has no cleaning function,"Paper is not used to brush teeth, it doesn't have the structural integrity.",Paper is used for writing and printing.
6797,Petroleum is a natural product,petroleum is from below earth,A tree does have the material to make petroleum.
6798,earth revolves around the earth,Sun cannot revolve around the Earth.,The sun does not move.
6799,Sheep are very meek.,Fierce cannot be done by the sheep.,"Sheep is very timid,it ran away with the little movement of humans."
6800,Man can also stay active in winter.,Man cannot low their temperature and heart rates.,Hibernation does not need by the humans.
6801,Lions are cats.,apes and monkeys are primates,a lion is a big cat
6802,Leopards are thermostats,Mammals are warm bloodied.,Leopards live in warm weather
6803,Polar bears are solitary animals,Polar bears are large independent animals.,Polar bears are usually alone.
6804,Cars pollute the air,most cars pollute the air,Cars emit pollution.
6805,Lions have no wings,Lions do not have wings.,"Lion is a Terrestrial animal,it cannot fly."
6806,Penguins live in the Antarctic,Penguins live in the southern hemisphere.,penguins live in the southern hemisphere such as in Antarctica.
6807,Cattle are viviparous animals,"Cattle give birth to their offspring, they don't lay eggs.","Cattle are mammals so they give birth, not lay eggs"
6808,Yogurt is already a fermentation product,yoghurt is already fermented,"While yogurt has active cultures, it can not be used to ferment things because the milk would spoil and it would turn rotten."
6809,Mineral water is pure drinking water,fungi is not a mineral and isn't in fresh water,Mineral water is supposed to be clear and pure
6810,Bicycles are driven by manpower,"Bicycles doesn't have engine/motor for which electricity is required ,it runs when someone paddles it.",Bicycles are powered by human motion.
6811,Pillows do not contain mobility and do not require tyres,"Tires are used to make transportation more efficient, and would be too uncomfortable to stuff into pillows.",Pillows contain foam or feathers.
6812,schoolbag is carried on the back,A schoolbag does not protect the head.,schoolbag is not hard much to be used for protecting the head.
6813,Stone has no display screen,The time is not shown on stones.,stone is a hard solid non-metallic mineral matter of which rock is made
6814,Bicycles are driven by manpower,bicycles do not have an engine,A bicycle does not have an engine.
6815,apple is a fruit,Apples are fruits and not nuts.,An apple is a fruit.
6816,Football is a subject of competitive sports,A football is something  you toss around play with,Football is not considered a natural discipline.
6817,Yo-yo is played by one person.,Yo-yo is operated by a single person.,Yo-yo is a toy for only one person.
6818,Gasoline cannot be digested by human digestive system,Gasoline is not a drink.,gasoline is fuel
6819,Water does not contain energy,Water can provide energy only if used to power something else.,"Only water can't provide energy ,it has to go under several reactions to produce energy."
6820,Apples have no shells,Jety is peeling peanuts as opposed to apples.,Apples are different than peanuts.
6821,Space is not suitable for human existence,Space is not a place where one can breathe much less live.,Humans can not yet live in space.
6822,Water has no heat to roast meat.,Water is too wet and cold to barbecue with.,Water is not used in barbecuing.
6823,Pigs have no ability to climb trees.,Pigs are unable to climb.,Pigs climbing trees is a dumb statement
6824,stick is blunt.,A stick cannot cut through anything,stick is made of wood and wood is not sharp like metal.
6825,Noodles are too soft,Noodles would break if you tried to use them as sewing needles.,Noodles are a food that one eats.
6826,watch is an electrical appliance.,"Watches are accessories, not furniture",Furniture does not include watch.
6827,Pipette does not emit infrared rays,a straw is not an electronic device,Straws are used for consuming liquids.
6828,stick is not hollow to absorb the liquid.,Sticks do not absorb.,A stick is a solid piece that cannot absorb liquids.
6829,lamp has no memory ability,lamp is not a human and can not recite.,A lamp can not talk or recite because it is not living.
6830,Black holes absorb light,Light cannot escape a Black hole.,"The gravity of black holes is strong to such a degree that light cannot escape them, and is not reflected."
6831,cup has no life,cups aren't human,Cups are for drinking
6832,iron is too hard to damage the machine,You can't drink iron,Iron does not contain juice.
6833,ocean is a natural product,ocean is not industrial  product,Ocean is not industrial products.
6834,Air is a gas.,There is no way to melt air.,Air is not hard to be melted.
6835,Fans are monolithic machines,Fans with external hanging blades would be much too dangerous.,"Fans are usually high above, on the ceiling."
6836,Tall is a normal physiological phenomenon,Tall is an attribute describing one's height.,"Tall is an adjective without negative connotations, fairly common, and not known to be harmful."
6837,stick is not sharp enough.,"To cut vegetables we need sharp thing like knife or scissor , sticks are not sharp enough.",knife is use for cutting vegetables.
6838,High temperature in oven,An oven will melt ice.,"Ovens are either hot or room temperature, making it impossible to transform a liquid into ice."
6839,Milk drinks do not contain carbonic acid,Milk creates bubbles when it is shaken up.,Milk does not contain any gases.
6840,Water can exist in vacuum,Water is liquid and can not absorb air,Water is composed of oxygen
6841,Monkeys have no intelligence to cook,Monkeys are not intelligent enough to cook.,Monkey can not cook.
6842,structure of the bottle is not suitable for stir-frying.,Bottles are too small to fry vegetables.,Frying vegetables needs wide surface area
6843,Mirrors are flat and cannot hold liquids.,Mirrors are flat which would not efficiently hold liquid,"mirror is flat , it cannot hold anything"
6844,Wastewater is waste without nutrition,Wastewater is toxic and rich in things that will harm you.,wastewater is rich with germs
6845,Plastics cannot absorb ultraviolet rays,NO ONE USED PLASTICS AS A MASK TO PROTECT AGAINST SUNSHINE,for protection from sunshine sunscreen can be use.
6846,Bacteria have no emotions,Bacteria is an emotionless and too small insect.,Bacteria will not be angry.
6847,Lion is cat,Lions are very large mammals.,A microorganism is too small to see with just the human eye.
6848,Pandas are solitary animals.,Pandas are rarely seen with any other type of animal or species.,Pandas are by nature solitary animals. They spend most of the time avoiding each other.
6849,Tigers are carnivores,"Tigers eat meat, not plants.","Tigers are carnivores not herbivores, therefore would not eat bamboo."
6850,Ants are egg-laying animals.,"Mammals are warm-blooded animals, and ants are not warm-blooded; ants are insects.",Ants are insects.
6851,People cannot digest wood,Wood is a thing which we cannot eat.,Wood is too difficult for people to chew and lacks taste and nutritional value.
6852,Dogs are not smart enough to invent language,Dogs don't talk.,Dogs only bark.
6853,Giraffes are too tall to be pets,Giraffes are wild animals.,"A giraffe is a wild animal, not owned by people."
6854,knife will pierce the bag.,a knife cannot fit in a bag without cutting it.,knife is not a good of transport that requires bag to put in it.
6855,Flames can damage refrigerators,flame is hot it cannot be kept in the refrigerator,It would be counterproductive to put a flame in the refrigerator.
6856,temperature of ice is very low.,Ice is cold and has a low temperature.,"High temperatures indicate warmth, whereas ice is cold."
6857,Ants are too small to move bricks,Ants are too small to carry bricks.,Bricks are too heavy to be moved by ants.
6858,Leopards are consumers,Leopards are carnivores.,Leopards leave caucuses to decompose after they are done eating the flesh and meat from it's prey.
6859,Hippopotamus has very light skin and no pattern.,hippos are plain grey,Hippos are one color.
6860,table is too big towearing,You can not put a table on,"People don't wear tables, they usually sit in front of them."
6861,Sunscreen protects the skin,To damage the skin we should not use the sunscreen.,sunscreen is for protecting the skin.
6862,iron is too hard to cut.,Iron is very hard.,Iron is too strong for a human to cut by himself.
6863,English consists of 26 letters.,English characters do not contain radicals.,Partial radicals are  not found in English characters.
6864,The bottle is too big for the glasses case.,A case for glasses would not be ideal and probably too small to fit a bottle.,Bottles would not be mixed with glasses.
6865,Pens can stain food.,A pen is not a eating utensil,Pens are not used as eating utensils.
6866,The mouth cannot receive music from earphone.,earphone is for ears not for mouth,Your mouth cannot hear.
6867,Tea is not a necessary substance for animals.,Animals do not drink tea.,Animals never drink tea.
6868,"Scarves should be worn around the neck, not around the waist.",scarf is for wrapping around neck not waist.,Scarves are used to protect the neck and face from the cold.
6869,Dogs need a bigger environment than a fish tank,A dog would drown in a fish tank.,A fish tank is not the place to keep a dog.
6870,The rules of basketball require playing with hands.,Feet cannot  be used to play basketball.,you cannot use your feet to handle the ball in basketball
6871,People who drink perfume will do harm to their health.,Perfume is poisonous for health.,Perfume are used to spread cool smell to our clothes.
6872,"A cat is an animal, a electric fan is not.",An electric fan had no life to be kept as a pet.,Electric fans are not pets.
6873,Elephants are too big for the cats to eat.,Cats cant eat elephants because they are too large.,elephants are too big for cats to eat
6874,The lion is stronger than the cat.,cats are smaller than lions,Cats are not so stronger than Lions so that Cat will catch lions.
6875,"Honey water has no cleaning function, bath cream does.",honey water is not used to bathe.,"Honey is too sticky to bathe in, and too scarce to realistically fill a bathtub."
6876,The game machine doesn't have communication function.,game machines cannot make phone calls,A game machine cannot be used to communicate.
6877,People feel pain when they wash their face with a plastic bag.,A plastic bag will not absorb the water necessary to wash a face.,Plastic bags will not wash your face.
6878,People feel uncomfortable lying in the air conditioner.,An air conditioner is not for sleeping on,People sleep in beds.
6879,"The refrigerator temperature is too low, go against the sunflower growth.",Sunflowers are meant to thrive with sunlight.,A refrigerator would be damaging to sunflowers.
6880,"Toothpaste is used to clean teeth, not to wash clothes","Toothpaste is meant to clean teeth, and will not have the same result on cloth.",Toothpaste can not be used to wash their clothes.
6881,The hoe does not have the ability to clean floor.,hoe may be damaged the ground,A hoe cannot be used to mop the ground.
6882,"The bedroom is a place for rest, not for cooking.",You do not have the tools to cook in the bedroom.,A stove is not kept in a bedroom.
6883,Shopping mall cannot provide a quiet learning environment for students,A shopping mall is too noisy and crowded to use to study.,Shopping mall is not where students study.
6884,Cinema cannot provide a suitable teaching environment for teacher.,The cinema is for recreation and not for lessons.,Cinema is a place where the teacher cannot lecture.
6885,Baby's throat can be hurt by chilies.,Chilies is a thing which cannot be feed to the babies.,Babies do not like spicy foods.
6886,Cat is stronger than hamster.,Hamsters eat grass not cats.,Hamsters do not eat cats.
6887,"Fridge is for freezing food, the microwave oven is not food.",Appliances do not need to be kept chilled.,A fridge is not used for the storage of microwaves.
6888,Spaceship is needed for the journey in space.,A spaceship is only used when leaving Earth.,Spaceship is used for universal discovery.
6889,Bicycle cannot travel in the sea.,A bicycle cannot run across the water,Bicycles cannot be ridden across an ocean.
6890,Watch does not have the function of playing music.,A watch does not play music.,Music through her watch cannot be listened.
6891,People feel uncomfortable sleeping on television.,The television is too hard and uncomfortable for Jessie to use as a headrest.,Television is watched and not used as a resting place.
6892,"Turtles live near the sea, not in fields.",Turtles are rarely in fields more in sand.,Turtles are animals.
6893,Cats can't swim so they don't appear in the sea.,Cats are mammals that live on land.,Cats do not like being wet.
6894,A table made of foam cannot bear any weight.,Foam is too weak and flimsy to be made into a table.,Foam cannot be shaped into a table as the tiny bubbles will continue popping.
6895,The remote control doesn't have the ability to amplify songs.,A singer does not need a remote control to sing.,Remote controls are used to control electronic items linked to it.
6896,"Hair needs shampoo,toothpaste will stain hair.",toothpaste is a dental item,Toothpaste is made for cleaning teeth.
6897,Seabirds can't swim in the sea.,Seabirds live on the beach.,Seabirds roam around the sea but do not physically go under water.
6898,Fish can't live without water in the forest.,"Fish can be seen only where water exists, no water in forest hence no fishes there.",Fish only live under water.
6899,Cats are incapable of flying.,Cat's can not fly.,"Cats have feet, not wings, therefore cannot fly."
6900,Writing with a stone will destroy the blackboard.,stone doesn't leave a mark for writing,Stone is not suitable to write on blackboard.
